Nagyszeben Offensive;Traian Moșoiu;Gheorghe Cantacuzino-Grănicerul
Nagyszeben Offensive;Arthur Arz von Straussenburg;Arnold Barwick
Nagyszeben Offensive;Arthur Arz von Straussenburg;Béla Tanárky
Nagyszeben Offensive;Arnold Barwick;Béla Tanárky
Narew Offensive;Paul von Hindenburg;Erich Ludendorff
Narew Offensive;Paul von Hindenburg;Max Hoffmann
Narew Offensive;Paul von Hindenburg;Max von Gallwitz
Narew Offensive;Erich Ludendorff;Max Hoffmann
Narew Offensive;Erich Ludendorff;Max von Gallwitz
Narew Offensive;Max Hoffmann;Max von Gallwitz
Narew Offensive;Mikhail Alekseyev;Alexander Litvinov
Naulila Incident;Hans Schultze-Jena;Alexander Lösch
Naulila Incident;Hans Schultze-Jena;Kurt Röder
Naulila Incident;Hans Schultze-Jena;Carl Jensen
Naulila Incident;Hans Schultze-Jena;Andreas
Naulila Incident;Hans Schultze-Jena;Hugo
Naulila Incident;Alexander Lösch;Kurt Röder
Naulila Incident;Alexander Lösch;Carl Jensen
Naulila Incident;Alexander Lösch;Andreas
Naulila Incident;Alexander Lösch;Hugo
Naulila Incident;Kurt Röder;Carl Jensen
Naulila Incident;Kurt Röder;Andreas
Naulila Incident;Kurt Röder;Hugo
Naulila Incident;Carl Jensen;Andreas
Naulila Incident;Carl Jensen;Hugo
Naulila Incident;Andreas;Hugo
Night action at the Battle of Jutland;John Jellicoe;David Beatty
Night action at the Battle of Jutland;Reinhard Scheer;Franz von Hipper
Nivelle offensive;Robert Nivelle;Douglas Haig
Nivelle offensive;Erich Ludendorff;Crown Prince Wilhelm of Germany
Noemvriana;Ioannis Metaxas;Viktor Dousmanis
Noemvriana;Ioannis Metaxas;Anastasios Papoulas
Noemvriana;Viktor Dousmanis;Anastasios Papoulas
Operations in the Tochi;Vere Bonamy Fane;Eustace Jotham
Operations on the Ancre-- January–March 1917;Douglas Haig;Hubert Gough
Operations on the Ancre-- January–March 1917;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Operations on the Ancre-- January–March 1917;Douglas Haig;Robert Nivelle
Operations on the Ancre-- January–March 1917;Hubert Gough;Henry Rawlinson, 1st Baron Rawlinson
Operations on the Ancre-- January–March 1917;Hubert Gough;Robert Nivelle
Operations on the Ancre-- January–March 1917;Henry Rawlinson, 1st Baron Rawlinson;Robert Nivelle
Operations on the Ancre-- January–March 1917;Erich Ludendorff;Crown Prince Rupprecht of Bavaria
Operations on the Ancre-- January–March 1917;Erich Ludendorff;Max von Gallwitz
Operations on the Ancre-- January–March 1917;Crown Prince Rupprecht of Bavaria;Max von Gallwitz
Operations on the Ancre-- January–March 1917;Douglas Haig;Hubert Gough
Operations on the Ancre-- January–March 1917;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Operations on the Ancre-- January–March 1917;Douglas Haig;Robert Nivelle
Operations on the Ancre-- January–March 1917;Hubert Gough;Henry Rawlinson, 1st Baron Rawlinson
Operations on the Ancre-- January–March 1917;Hubert Gough;Robert Nivelle
Operations on the Ancre-- January–March 1917;Henry Rawlinson, 1st Baron Rawlinson;Robert Nivelle
Operations on the Ancre-- January–March 1917;Erich Ludendorff;Crown Prince Rupprecht of Bavaria
Operations on the Ancre-- January–March 1917;Erich Ludendorff;Max von Gallwitz
Operations on the Ancre-- January–March 1917;Crown Prince Rupprecht of Bavaria;Max von Gallwitz
Operation Alberich;Robert Nivelle;Douglas Haig
Operation Alberich;Robert Nivelle;Hubert Gough
Operation Alberich;Robert Nivelle;Henry Rawlinson, 1st Baron Rawlinson
Operation Alberich;Douglas Haig;Hubert Gough
Operation Alberich;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Operation Alberich;Hubert Gough;Henry Rawlinson, 1st Baron Rawlinson
Operation Alberich;Erich Ludendorff;Crown Prince Rupprecht of Bavaria
Operation Alberich;Erich Ludendorff;Fritz von Below
Operation Alberich;Crown Prince Rupprecht of Bavaria;Fritz von Below
Operation Albion;Oskar von Hutier;Hugo von Kathen
Operation Albion;Oskar von Hutier;Ludwig von Estorff
Operation Albion;Oskar von Hutier;Ehrhard Schmidt
Operation Albion;Hugo von Kathen;Ludwig von Estorff
Operation Albion;Hugo von Kathen;Ehrhard Schmidt
Operation Albion;Ludwig von Estorff;Ehrhard Schmidt
Operation Albion;Mikhail Bakhirev;Vasili Altfater
Operation Faustschlag;Prince Leopold of Bavaria;Max Hoffmann
Operation Faustschlag;Prince Leopold of Bavaria;Erich von Falkenhayn
Operation Faustschlag;Prince Leopold of Bavaria;Eduard von Böhm-Ermolli
Operation Faustschlag;Max Hoffmann;Erich von Falkenhayn
Operation Faustschlag;Max Hoffmann;Eduard von Böhm-Ermolli
Operation Faustschlag;Erich von Falkenhayn;Eduard von Böhm-Ermolli
Operation Hush;Douglas Haig;Henry Rawlinson, 1st Baron Rawlinson
Operation Hush;Douglas Haig;Reginald Bacon
Operation Hush;Douglas Haig;John Du Cane
Operation Hush;Henry Rawlinson, 1st Baron Rawlinson;Reginald Bacon
Operation Hush;Henry Rawlinson, 1st Baron Rawlinson;John Du Cane
Operation Hush;Reginald Bacon;John Du Cane
Operation Hush;Friedrich Sixt von Armin;Ludwig von Schröder
Operation Michael;Douglas Haig;Ferdinand Foch
Operation Michael;Douglas Haig;Hubert Gough
Operation Michael;Ferdinand Foch;Hubert Gough
Orsova Offensive;Ioan Culcer;Ion Dragalina
Orsova Offensive;Arthur Arz von Straussenburg;Rudolf von Fiebich-Ripke
Petrozsény Offensive;Ioan Culcer;Ioan Muică
Petrozsény Offensive;Arthur Arz von Straussenburg;Ludwig Berger (colonel)
Petsamo expeditions;Thorsten Renvall;Onni Laitinen
Petsamo expeditions;Thorsten Renvall;Helge Aspelund
Petsamo expeditions;Onni Laitinen;Helge Aspelund
Petsamo expeditions;Captain Vincent Brown;Captain James Farie
Pitești–Târgoviște Retreat;Constantin Prezan;Ion Antonescu
Pitești–Târgoviște Retreat;Constantin Prezan;Dumitru Stratilescu
Pitești–Târgoviște Retreat;Ion Antonescu;Dumitru Stratilescu
Pitești–Târgoviște Retreat;Curt von Morgen;Konrad Krafft von Dellmensingen
Pursuit of Goeben and Breslau;Berkeley Milne;Ernest Troubridge
Pursuit of Goeben and Breslau;Berkeley Milne;Augustin Boué de Lapeyrère
Pursuit of Goeben and Breslau;Ernest Troubridge;Augustin Boué de Lapeyrère
Pursuit to Haritan;Edmund Allenby;Edward Bulfin
Pursuit to Haritan;Edmund Allenby;Harry Chauvel
Pursuit to Haritan;Edmund Allenby;Emir Faisal
Pursuit to Haritan;Edward Bulfin;Harry Chauvel
Pursuit to Haritan;Edward Bulfin;Emir Faisal
Pursuit to Haritan;Harry Chauvel;Emir Faisal
Pursuit to Haritan;Liman von Sanders;Mustafa Kemal Atatürk
Pursuit to Haritan;Liman von Sanders;Cevat Çobanlı
Pursuit to Haritan;Liman von Sanders;Gustav von Oppen
Pursuit to Haritan;Mustafa Kemal Atatürk;Cevat Çobanlı
Pursuit to Haritan;Mustafa Kemal Atatürk;Gustav von Oppen
Pursuit to Haritan;Cevat Çobanlı;Gustav von Oppen
Raid on Scarborough-- Hartlepool and Whitby;Franz von Hipper;Friedrich von Ingenohl
Raid on Scarborough-- Hartlepool and Whitby;George Warrender, 7th Baronet;David Beatty
Raid on Scarborough-- Hartlepool and Whitby;Franz von Hipper;Friedrich von Ingenohl
Raid on Scarborough-- Hartlepool and Whitby;George Warrender, 7th Baronet;David Beatty
Raid on the Suez Canal;Ahmed Djemal;Friedrich Kress von Kressenstein
Rearguard Affair of Le Grand Fayt;Alexander von Kluck;Karl von Bülow
Rearguard Affair of Étreux;Alexander von Kluck;Karl von Bülow
Riga offensive (1917);Oskar von Hutier;Georg Bruchmüller
Riga offensive (1917);Vladislav Klembovsky;Dmitri Parsky
Riga–Šiauliai offensive;Paul von Hindenburg;Erich Ludendorff
Riga–Šiauliai offensive;Paul von Hindenburg;Otto von Below
Riga–Šiauliai offensive;Paul von Hindenburg;Otto von Lauenstein
Riga–Šiauliai offensive;Paul von Hindenburg;Karl Ernst Manfred Freiherr von Richthofen
Riga–Šiauliai offensive;Erich Ludendorff;Otto von Below
Riga–Šiauliai offensive;Erich Ludendorff;Otto von Lauenstein
Riga–Šiauliai offensive;Erich Ludendorff;Karl Ernst Manfred Freiherr von Richthofen
Riga–Šiauliai offensive;Otto von Below;Otto von Lauenstein
Riga–Šiauliai offensive;Otto von Below;Karl Ernst Manfred Freiherr von Richthofen
Riga–Šiauliai offensive;Otto von Lauenstein;Karl Ernst Manfred Freiherr von Richthofen
Riga–Šiauliai offensive;Mikhail Alekseyev;Pavel Plehve
Romania in World War I;Erich von Falkenhayn;August von Mackensen
Romania in World War I;Erich von Falkenhayn;Johannes von Eben
Romania in World War I;Erich von Falkenhayn;Charles I of Austria
Romania in World War I;Erich von Falkenhayn;Arthur Arz von Straussenburg
Romania in World War I;Erich von Falkenhayn;Franz Rohr von Denta
Romania in World War I;Erich von Falkenhayn;Stefan Toshev
Romania in World War I;Erich von Falkenhayn;Mustafa Hilmi Pasha
Romania in World War I;August von Mackensen;Johannes von Eben
Romania in World War I;August von Mackensen;Charles I of Austria
Romania in World War I;August von Mackensen;Arthur Arz von Straussenburg
Romania in World War I;August von Mackensen;Franz Rohr von Denta
Romania in World War I;August von Mackensen;Stefan Toshev
Romania in World War I;August von Mackensen;Mustafa Hilmi Pasha
Romania in World War I;Johannes von Eben;Charles I of Austria
Romania in World War I;Johannes von Eben;Arthur Arz von Straussenburg
Romania in World War I;Johannes von Eben;Franz Rohr von Denta
Romania in World War I;Johannes von Eben;Stefan Toshev
Romania in World War I;Johannes von Eben;Mustafa Hilmi Pasha
Romania in World War I;Charles I of Austria;Arthur Arz von Straussenburg
Romania in World War I;Charles I of Austria;Franz Rohr von Denta
Romania in World War I;Charles I of Austria;Stefan Toshev
Romania in World War I;Charles I of Austria;Mustafa Hilmi Pasha
Romania in World War I;Arthur Arz von Straussenburg;Franz Rohr von Denta
Romania in World War I;Arthur Arz von Straussenburg;Stefan Toshev
Romania in World War I;Arthur Arz von Straussenburg;Mustafa Hilmi Pasha
Romania in World War I;Franz Rohr von Denta;Stefan Toshev
Romania in World War I;Franz Rohr von Denta;Mustafa Hilmi Pasha
Romania in World War I;Stefan Toshev;Mustafa Hilmi Pasha
Romania in World War I;Ferdinand I of Romania;Constantin Prezan
Romania in World War I;Ferdinand I of Romania;Alexandru Averescu
Romania in World War I;Ferdinand I of Romania;Eremia Grigorescu
Romania in World War I;Ferdinand I of Romania;Ioan Culcer
Romania in World War I;Ferdinand I of Romania;Mihail Aslan
Romania in World War I;Ferdinand I of Romania;Vladimir Sakharov
Romania in World War I;Ferdinand I of Romania;Dmitry Shcherbachev
Romania in World War I;Ferdinand I of Romania;Andrei Zayonchkovski
Romania in World War I;Ferdinand I of Romania;Milenko Milićević
Romania in World War I;Ferdinand I of Romania;Henri Berthelot
Romania in World War I;Constantin Prezan;Alexandru Averescu
Romania in World War I;Constantin Prezan;Eremia Grigorescu
Romania in World War I;Constantin Prezan;Ioan Culcer
Romania in World War I;Constantin Prezan;Mihail Aslan
Romania in World War I;Constantin Prezan;Vladimir Sakharov
Romania in World War I;Constantin Prezan;Dmitry Shcherbachev
Romania in World War I;Constantin Prezan;Andrei Zayonchkovski
Romania in World War I;Constantin Prezan;Milenko Milićević
Romania in World War I;Constantin Prezan;Henri Berthelot
Romania in World War I;Alexandru Averescu;Eremia Grigorescu
Romania in World War I;Alexandru Averescu;Ioan Culcer
Romania in World War I;Alexandru Averescu;Mihail Aslan
Romania in World War I;Alexandru Averescu;Vladimir Sakharov
Romania in World War I;Alexandru Averescu;Dmitry Shcherbachev
Romania in World War I;Alexandru Averescu;Andrei Zayonchkovski
Romania in World War I;Alexandru Averescu;Milenko Milićević
Romania in World War I;Alexandru Averescu;Henri Berthelot
Romania in World War I;Eremia Grigorescu;Ioan Culcer
Romania in World War I;Eremia Grigorescu;Mihail Aslan
Romania in World War I;Eremia Grigorescu;Vladimir Sakharov
Romania in World War I;Eremia Grigorescu;Dmitry Shcherbachev
Romania in World War I;Eremia Grigorescu;Andrei Zayonchkovski
Romania in World War I;Eremia Grigorescu;Milenko Milićević
Romania in World War I;Eremia Grigorescu;Henri Berthelot
Romania in World War I;Ioan Culcer;Mihail Aslan
Romania in World War I;Ioan Culcer;Vladimir Sakharov
Romania in World War I;Ioan Culcer;Dmitry Shcherbachev
Romania in World War I;Ioan Culcer;Andrei Zayonchkovski
Romania in World War I;Ioan Culcer;Milenko Milićević
Romania in World War I;Ioan Culcer;Henri Berthelot
Romania in World War I;Mihail Aslan;Vladimir Sakharov
Romania in World War I;Mihail Aslan;Dmitry Shcherbachev
Romania in World War I;Mihail Aslan;Andrei Zayonchkovski
Romania in World War I;Mihail Aslan;Milenko Milićević
Romania in World War I;Mihail Aslan;Henri Berthelot
Romania in World War I;Vladimir Sakharov;Dmitry Shcherbachev
Romania in World War I;Vladimir Sakharov;Andrei Zayonchkovski
Romania in World War I;Vladimir Sakharov;Milenko Milićević
Romania in World War I;Vladimir Sakharov;Henri Berthelot
Romania in World War I;Dmitry Shcherbachev;Andrei Zayonchkovski
Romania in World War I;Dmitry Shcherbachev;Milenko Milićević
Romania in World War I;Dmitry Shcherbachev;Henri Berthelot
Romania in World War I;Andrei Zayonchkovski;Milenko Milićević
Romania in World War I;Andrei Zayonchkovski;Henri Berthelot
Romania in World War I;Milenko Milićević;Henri Berthelot
Rovno offensive;Nikolai Ivanov (general);Platon Lechitsky
Rovno offensive;Nikolai Ivanov (general);Aleksei Brusilov
Rovno offensive;Nikolai Ivanov (general);Vladimir Sakharov
Rovno offensive;Platon Lechitsky;Aleksei Brusilov
Rovno offensive;Platon Lechitsky;Vladimir Sakharov
Rovno offensive;Aleksei Brusilov;Vladimir Sakharov
Russian invasion of East Prussia (1914);Paul von Hindenburg;Erich Ludendorff
Russian invasion of East Prussia (1914);Paul von Hindenburg;Max Hoffmann
Russian invasion of East Prussia (1914);Paul von Hindenburg;Maximilian von Prittwitz
Russian invasion of East Prussia (1914);Erich Ludendorff;Max Hoffmann
Russian invasion of East Prussia (1914);Erich Ludendorff;Maximilian von Prittwitz
Russian invasion of East Prussia (1914);Max Hoffmann;Maximilian von Prittwitz
Russian invasion of East Prussia (1914);Grand Duke Nicholas;Yakov Zhilinsky
Russian invasion of East Prussia (1914);Grand Duke Nicholas;Paul von Rennenkampf
Russian invasion of East Prussia (1914);Grand Duke Nicholas;Alexander Samsonov
Russian invasion of East Prussia (1914);Grand Duke Nicholas;Vasily Flug
Russian invasion of East Prussia (1914);Yakov Zhilinsky;Paul von Rennenkampf
Russian invasion of East Prussia (1914);Yakov Zhilinsky;Alexander Samsonov
Russian invasion of East Prussia (1914);Yakov Zhilinsky;Vasily Flug
Russian invasion of East Prussia (1914);Paul von Rennenkampf;Alexander Samsonov
Russian invasion of East Prussia (1914);Paul von Rennenkampf;Vasily Flug
Russian invasion of East Prussia (1914);Alexander Samsonov;Vasily Flug
Samarra offensive;Halil Kut;Ali İhsan Sâbis
Second Battle of Amman;Edmund Allenby;Edward Chaytor
Second Battle of Amman;Liman von Sanders;Cemal Mersinli
Second Battle of Artois;Joseph Joffre;Victor d'Urbal
Second Battle of Artois;Joseph Joffre;Douglas Haig
Second Battle of Artois;Victor d'Urbal;Douglas Haig
Second Battle of Bolimów;Paul von Hindenburg;Erich Ludendorff
Second Battle of Champagne;Joseph Joffre;Philippe Pétain
Second Battle of Champagne;Erich von Falkenhayn;Karl von Einem
Second Battle of Cobadin;August von Mackensen;Stefan Toshev
Second Battle of Cobadin;August von Mackensen;Todor Kantardzhiev
Second Battle of Cobadin;August von Mackensen;Ivan Kolev (general)
Second Battle of Cobadin;August von Mackensen;Panteley Kiselov
Second Battle of Cobadin;August von Mackensen;Ianko Draganov
Second Battle of Cobadin;August von Mackensen;Stefan Popov (general)
Second Battle of Cobadin;August von Mackensen;Mustafa Hilmi Pasha
Second Battle of Cobadin;Stefan Toshev;Todor Kantardzhiev
Second Battle of Cobadin;Stefan Toshev;Ivan Kolev (general)
Second Battle of Cobadin;Stefan Toshev;Panteley Kiselov
Second Battle of Cobadin;Stefan Toshev;Ianko Draganov
Second Battle of Cobadin;Stefan Toshev;Stefan Popov (general)
Second Battle of Cobadin;Stefan Toshev;Mustafa Hilmi Pasha
Second Battle of Cobadin;Todor Kantardzhiev;Ivan Kolev (general)
Second Battle of Cobadin;Todor Kantardzhiev;Panteley Kiselov
Second Battle of Cobadin;Todor Kantardzhiev;Ianko Draganov
Second Battle of Cobadin;Todor Kantardzhiev;Stefan Popov (general)
Second Battle of Cobadin;Todor Kantardzhiev;Mustafa Hilmi Pasha
Second Battle of Cobadin;Ivan Kolev (general);Panteley Kiselov
Second Battle of Cobadin;Ivan Kolev (general);Ianko Draganov
Second Battle of Cobadin;Ivan Kolev (general);Stefan Popov (general)
Second Battle of Cobadin;Ivan Kolev (general);Mustafa Hilmi Pasha
Second Battle of Cobadin;Panteley Kiselov;Ianko Draganov
Second Battle of Cobadin;Panteley Kiselov;Stefan Popov (general)
Second Battle of Cobadin;Panteley Kiselov;Mustafa Hilmi Pasha
Second Battle of Cobadin;Ianko Draganov;Stefan Popov (general)
Second Battle of Cobadin;Ianko Draganov;Mustafa Hilmi Pasha
Second Battle of Cobadin;Stefan Popov (general);Mustafa Hilmi Pasha
Second Battle of Cobadin;Alexandru Averescu;Alexandru Socec
Second Battle of Cobadin;Alexandru Averescu;Alexandru Hartel
Second Battle of Cobadin;Alexandru Averescu;Constantin Scărișoreanu
Second Battle of Cobadin;Alexandru Averescu;Traian Găiseanu
Second Battle of Cobadin;Alexandru Averescu;Eremia Grigorescu
Second Battle of Cobadin;Alexandru Averescu;Andrei Zayonchkovski
Second Battle of Cobadin;Alexandru Socec;Alexandru Hartel
Second Battle of Cobadin;Alexandru Socec;Constantin Scărișoreanu
Second Battle of Cobadin;Alexandru Socec;Traian Găiseanu
Second Battle of Cobadin;Alexandru Socec;Eremia Grigorescu
Second Battle of Cobadin;Alexandru Socec;Andrei Zayonchkovski
Second Battle of Cobadin;Alexandru Hartel;Constantin Scărișoreanu
Second Battle of Cobadin;Alexandru Hartel;Traian Găiseanu
Second Battle of Cobadin;Alexandru Hartel;Eremia Grigorescu
Second Battle of Cobadin;Alexandru Hartel;Andrei Zayonchkovski
Second Battle of Cobadin;Constantin Scărișoreanu;Traian Găiseanu
Second Battle of Cobadin;Constantin Scărișoreanu;Eremia Grigorescu
Second Battle of Cobadin;Constantin Scărișoreanu;Andrei Zayonchkovski
Second Battle of Cobadin;Traian Găiseanu;Eremia Grigorescu
Second Battle of Cobadin;Traian Găiseanu;Andrei Zayonchkovski
Second Battle of Cobadin;Eremia Grigorescu;Andrei Zayonchkovski
Second Battle of Gaza;Archibald Murray;Charles Dobell
Second Battle of Gaza;Friedrich Kress von Kressenstein;Ahmed Djemal
Second Battle of Gaza;Friedrich Kress von Kressenstein;Rafael de Nogales Méndez
Second Battle of Gaza;Ahmed Djemal;Rafael de Nogales Méndez
Second Battle of Heligoland Bight;Trevylyan Napier;William Christopher Pakenham
Second Battle of Krithia;Aylmer Hunter-Weston;Antoine Masnou
Second Battle of Krithia;Liman von Sanders;Erich Weber
Second Battle of Morlancourt;John Monash;Charles Rosenthal
Second Battle of Oituz;Constantin Prezan;Eremia Grigorescu
Second Battle of Oituz;Constantin Prezan;Nicolae Sinescu
Second Battle of Oituz;Eremia Grigorescu;Nicolae Sinescu
Second Battle of Oituz;Arthur Arz von Straussenburg;Friedrich von Gerok (officer)
Second Battle of Passchendaele;Herbert Plumer;Hubert Gough
Second Battle of Passchendaele;Herbert Plumer;Arthur Currie
Second Battle of Passchendaele;Herbert Plumer;François Anthoine
Second Battle of Passchendaele;Herbert Plumer;Louis Ruquoy
Second Battle of Passchendaele;Hubert Gough;Arthur Currie
Second Battle of Passchendaele;Hubert Gough;François Anthoine
Second Battle of Passchendaele;Hubert Gough;Louis Ruquoy
Second Battle of Passchendaele;Arthur Currie;François Anthoine
Second Battle of Passchendaele;Arthur Currie;Louis Ruquoy
Second Battle of Passchendaele;François Anthoine;Louis Ruquoy
Second Battle of Petrozsény;Erich von Falkenhayn;Ludwig Berger (colonel)
Second Battle of the Aisne;Robert Nivelle;Franchet d'Espèrey
Second Battle of the Aisne;Robert Nivelle;Joseph Alfred Micheler
Second Battle of the Aisne;Robert Nivelle;Philippe Pétain
Second Battle of the Aisne;Robert Nivelle;Charles Mangin
Second Battle of the Aisne;Robert Nivelle;François Anthoine
Second Battle of the Aisne;Robert Nivelle;Olivier Mazel
Second Battle of the Aisne;Robert Nivelle;Denis Auguste Duchêne
Second Battle of the Aisne;Robert Nivelle;Georges Louis Humbert
Second Battle of the Aisne;Robert Nivelle;Nikolai Lokhvitsky
Second Battle of the Aisne;Franchet d'Espèrey;Joseph Alfred Micheler
Second Battle of the Aisne;Franchet d'Espèrey;Philippe Pétain
Second Battle of the Aisne;Franchet d'Espèrey;Charles Mangin
Second Battle of the Aisne;Franchet d'Espèrey;François Anthoine
Second Battle of the Aisne;Franchet d'Espèrey;Olivier Mazel
Second Battle of the Aisne;Franchet d'Espèrey;Denis Auguste Duchêne
Second Battle of the Aisne;Franchet d'Espèrey;Georges Louis Humbert
Second Battle of the Aisne;Franchet d'Espèrey;Nikolai Lokhvitsky
Second Battle of the Aisne;Joseph Alfred Micheler;Philippe Pétain
Second Battle of the Aisne;Joseph Alfred Micheler;Charles Mangin
Second Battle of the Aisne;Joseph Alfred Micheler;François Anthoine
Second Battle of the Aisne;Joseph Alfred Micheler;Olivier Mazel
Second Battle of the Aisne;Joseph Alfred Micheler;Denis Auguste Duchêne
Second Battle of the Aisne;Joseph Alfred Micheler;Georges Louis Humbert
Second Battle of the Aisne;Joseph Alfred Micheler;Nikolai Lokhvitsky
Second Battle of the Aisne;Philippe Pétain;Charles Mangin
Second Battle of the Aisne;Philippe Pétain;François Anthoine
Second Battle of the Aisne;Philippe Pétain;Olivier Mazel
Second Battle of the Aisne;Philippe Pétain;Denis Auguste Duchêne
Second Battle of the Aisne;Philippe Pétain;Georges Louis Humbert
Second Battle of the Aisne;Philippe Pétain;Nikolai Lokhvitsky
Second Battle of the Aisne;Charles Mangin;François Anthoine
Second Battle of the Aisne;Charles Mangin;Olivier Mazel
Second Battle of the Aisne;Charles Mangin;Denis Auguste Duchêne
Second Battle of the Aisne;Charles Mangin;Georges Louis Humbert
Second Battle of the Aisne;Charles Mangin;Nikolai Lokhvitsky
Second Battle of the Aisne;François Anthoine;Olivier Mazel
Second Battle of the Aisne;François Anthoine;Denis Auguste Duchêne
Second Battle of the Aisne;François Anthoine;Georges Louis Humbert
Second Battle of the Aisne;François Anthoine;Nikolai Lokhvitsky
Second Battle of the Aisne;Olivier Mazel;Denis Auguste Duchêne
Second Battle of the Aisne;Olivier Mazel;Georges Louis Humbert
Second Battle of the Aisne;Olivier Mazel;Nikolai Lokhvitsky
Second Battle of the Aisne;Denis Auguste Duchêne;Georges Louis Humbert
Second Battle of the Aisne;Denis Auguste Duchêne;Nikolai Lokhvitsky
Second Battle of the Aisne;Georges Louis Humbert;Nikolai Lokhvitsky
Second Battle of the Aisne;Erich Ludendorff;Crown Prince Wilhelm of Germany
Second Battle of the Aisne;Erich Ludendorff;Max von Boehn
Second Battle of the Aisne;Erich Ludendorff;Fritz von Below
Second Battle of the Aisne;Erich Ludendorff;Karl von Einem
Second Battle of the Aisne;Crown Prince Wilhelm of Germany;Max von Boehn
Second Battle of the Aisne;Crown Prince Wilhelm of Germany;Fritz von Below
Second Battle of the Aisne;Crown Prince Wilhelm of Germany;Karl von Einem
Second Battle of the Aisne;Max von Boehn;Fritz von Below
Second Battle of the Aisne;Max von Boehn;Karl von Einem
Second Battle of the Aisne;Fritz von Below;Karl von Einem
Second Battle of the Isonzo;Luigi Cadorna;Pietro Frugoni
Second Battle of the Isonzo;Luigi Cadorna;Emanuele Filiberto, 2nd Duke of Aosta
Second Battle of the Isonzo;Pietro Frugoni;Emanuele Filiberto, 2nd Duke of Aosta
Second Battle of the Isonzo;Conrad von Hötzendorf;Archduke Eugen of Austria
Second Battle of the Isonzo;Conrad von Hötzendorf;Svetozar Boroević
Second Battle of the Isonzo;Archduke Eugen of Austria;Svetozar Boroević
Second Battle of the Jordan;Edmund Allenby;Harry Chauvel
Second Battle of the Jordan;Edmund Allenby;John Shea
Second Battle of the Jordan;Edmund Allenby;Edward Chaytor
Second Battle of the Jordan;Edmund Allenby;Henry Hodgson
Second Battle of the Jordan;Harry Chauvel;John Shea
Second Battle of the Jordan;Harry Chauvel;Edward Chaytor
Second Battle of the Jordan;Harry Chauvel;Henry Hodgson
Second Battle of the Jordan;John Shea;Edward Chaytor
Second Battle of the Jordan;John Shea;Henry Hodgson
Second Battle of the Jordan;Edward Chaytor;Henry Hodgson
Second Battle of the Jordan;İsmail Enver Pasha;Liman von Sanders
Second Battle of the Jordan;İsmail Enver Pasha;Cemal Mersinli
Second Battle of the Jordan;Liman von Sanders;Cemal Mersinli
Second Battle of the Marne;Ferdinand Foch;Paul Maistre
Second Battle of the Marne;Ferdinand Foch;Émile Fayolle
Second Battle of the Marne;Ferdinand Foch;Henri Gouraud
Second Battle of the Marne;Ferdinand Foch;Charles Mangin
Second Battle of the Marne;Ferdinand Foch;Antoine de Mitry
Second Battle of the Marne;Ferdinand Foch;Henri Berthelot
Second Battle of the Marne;Ferdinand Foch;Jean Degoutte
Second Battle of the Marne;Ferdinand Foch;John J. Pershing
Second Battle of the Marne;Ferdinand Foch;Alexander Godley
Second Battle of the Marne;Ferdinand Foch;Alberico Albricci
Second Battle of the Marne;Ferdinand Foch;Nikolai Lokhvitsky
Second Battle of the Marne;Paul Maistre;Émile Fayolle
Second Battle of the Marne;Paul Maistre;Henri Gouraud
Second Battle of the Marne;Paul Maistre;Charles Mangin
Second Battle of the Marne;Paul Maistre;Antoine de Mitry
Second Battle of the Marne;Paul Maistre;Henri Berthelot
Second Battle of the Marne;Paul Maistre;Jean Degoutte
Second Battle of the Marne;Paul Maistre;John J. Pershing
Second Battle of the Marne;Paul Maistre;Alexander Godley
Second Battle of the Marne;Paul Maistre;Alberico Albricci
Second Battle of the Marne;Paul Maistre;Nikolai Lokhvitsky
Second Battle of the Marne;Émile Fayolle;Henri Gouraud
Second Battle of the Marne;Émile Fayolle;Charles Mangin
Second Battle of the Marne;Émile Fayolle;Antoine de Mitry
Second Battle of the Marne;Émile Fayolle;Henri Berthelot
Second Battle of the Marne;Émile Fayolle;Jean Degoutte
Second Battle of the Marne;Émile Fayolle;John J. Pershing
Second Battle of the Marne;Émile Fayolle;Alexander Godley
Second Battle of the Marne;Émile Fayolle;Alberico Albricci
Second Battle of the Marne;Émile Fayolle;Nikolai Lokhvitsky
Second Battle of the Marne;Henri Gouraud;Charles Mangin
Second Battle of the Marne;Henri Gouraud;Antoine de Mitry
Second Battle of the Marne;Henri Gouraud;Henri Berthelot
Second Battle of the Marne;Henri Gouraud;Jean Degoutte
Second Battle of the Marne;Henri Gouraud;John J. Pershing
Second Battle of the Marne;Henri Gouraud;Alexander Godley
Second Battle of the Marne;Henri Gouraud;Alberico Albricci
Second Battle of the Marne;Henri Gouraud;Nikolai Lokhvitsky
Second Battle of the Marne;Charles Mangin;Antoine de Mitry
Second Battle of the Marne;Charles Mangin;Henri Berthelot
Second Battle of the Marne;Charles Mangin;Jean Degoutte
Second Battle of the Marne;Charles Mangin;John J. Pershing
Second Battle of the Marne;Charles Mangin;Alexander Godley
Second Battle of the Marne;Charles Mangin;Alberico Albricci
Second Battle of the Marne;Charles Mangin;Nikolai Lokhvitsky
Second Battle of the Marne;Antoine de Mitry;Henri Berthelot
